"店铺","账号","视频标题","视频链接","发布时间","时长秒","播放量","点赞数","评论数","分享数","收藏数","互动率"
"ETCYY-US","etcyylooks","😁😉😍😉😊😌","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7676764409343135007","2026-08-22T16:07:38+08:00","15","5","0","0","0","0","0"
"ETCYY","etfashion","#nightgown #lifeathome #sleepwear #fyp #fashion","https://www.tiktok.com/@MS4wLjABAAAAbgGfCRlv5O0rHdWogM_vH0fEhalx_qwHwQtBrjZwuh-f6wnskQ4ssybAMdkyudtz/video/6808084123350043909","2020-03-25T18:03:33+08:00","11","5","3","0","0","0","0.6"
"ETCYY","etfashion","#tictokfashion #styletips #goodlook #fashion What do you think of thi...","https://www.tiktok.com/@MS4wLjABAAAAbgGfCRlv5O0rHdWogM_vH0fEhalx_qwHwQtBrjZwuh-f6wnskQ4ssybAMdkyudtz/video/6805948469845544198","2020-03-19T23:56:05+08:00","14","5","1","0","0","0","0.2"
"ETCYY","etcyy.girl","Comment “Autumn“，If you want a discount#Sweater #fallfashion #outfit ...","https://www.tiktok.com/@MS4wLjABAAAAED6sbt0gYEWU6akMi_DNMrZdwnMl5vHKWozKnOQrev5G2fpWaWyKhzy9WYwG3Yi2/video/7683095755485121806","2026-09-08T17:35:46+08:00","15","5","1","0","0","0","0.2"
"ETCYY-US","etcyy.clothing","striped ruffle collar midi dress#maxidress #summerdress #fashionfinds...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7681595031676783886","2026-09-04T16:32:56+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyy.shop","best mall find today#jacket #coat #falloutfit #tiktokshopbacktoschool","https://www.tiktok.com/@MS4wLjABAAAAk77v-F906GlGTkZZ5pEuTXeDeihRllX-eae_barUoG6rv7_TlXAxE563gn3C1XXo/video/7682693052804222238","2026-09-07T15:33:28+08:00","9","4","0","0","0","0","0"
"ETCYY-US","etcyy.style","#ootd#WomensOfficeBlouse #StripedKnitTop #WorkWearForWomen ","https://www.tiktok.com/@MS4wLjABAAAAQ3FFLKyG0bIqEGSl9sECwwUSBa9ardtZjxuurrr8cU1J7aq2bG_vJhHFQ5YOavmm/video/7678640562961992973","2026-08-27T18:58:00+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyy.vibes","#tiktok #tiktokshop #tood ","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7677499115407691039","2026-08-24T15:38:18+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#tiktok #tiktokshop #ootd #woman ","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7678630059942399246","2026-08-27T18:17:00+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyy.wear","#WorkFromHomeBlouse #CozyWorkWear #WomensLongSleeveTop #BusinessCasua...","https://www.tiktok.com/@MS4wLjABAAAASYmu1XGMcfs93-fOI77Urb73o1YDOmpOcA7fNZSv0jajFPiuSKiyyFHWc3bWvP-g/video/7679394890366602509","2026-08-29T18:15:48+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyy.lookbook","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAB7ADPXI4N-HH1kKQPqRQpjW4QtjQqIyrM58InkyoFYDSQvaMkewMEw7yVlkLy41g/video/7678623598222789918","2026-08-27T16:22:11+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyywears","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAZ79LMZFS-icRZjdE7C2BragqlZXfRKdeJ1H08NhO17EzAka-g_0oBEmtg9Z4nERS/video/7680891636921994527","2026-09-02T19:02:36+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyylooks","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7681621126044306701","2026-09-04T18:14:17+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyytrend","#ootd #tiktokshop #denimtop #casualstyle","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7681620461507169549","2026-09-04T18:10:57+08:00","15","4","0","0","0","0","0"
"ETCYY","etcyy.girl","Fall Outfit #FallFashion #PreppyStyle #CityStyle","https://www.tiktok.com/@MS4wLjABAAAAED6sbt0gYEWU6akMi_DNMrZdwnMl5vHKWozKnOQrev5G2fpWaWyKhzy9WYwG3Yi2/video/7683379684180004109","2026-09-09T11:57:28+08:00","30","4","0","0","0","0","0"
"ETCYY","etfashion.chic","Comment “sale“，If you want a discount#swimwear #sale #ootd #DealsForY...","https://www.tiktok.com/@MS4wLjABAAAAE5ssFIRGpZ7TixzpemcgiI6nSAJdZChEl0f0HlBe1H1O3ecaA6QWaEVDzfgLdcAn/video/7683099378441080077","2026-09-08T17:49:51+08:00","12","4","0","0","0","0","0"
"ETCYY","etcyychic","Comment “sale“，If you want a discount#swimwear #bikini #ootd #fyp","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7683081545208368415","2026-09-08T16:40:36+08:00","15","4","0","0","0","0","0"
"ETCYY","etcyychic","summer clearance alert🚨#swimwear #SwimsuitKiller #onepieceswimsuit #m...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7682354721109134623","2026-09-06T17:41:16+08:00","13","4","0","0","0","0","0"
"ETCYY","user5835336672755","#ootd #outfit #fyp ","https://www.tiktok.com/@MS4wLjABAAAAXuF2pGCa0ER5WqwZ1KB7GyADFtjtVr9dtL17wpZoSSxGlvXHRWZUSuik1Cxyd9WD/video/7683221521963289869","2026-09-09T04:10:00+08:00","15","4","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","waffle-knit patchwork top#shirts #ootd #tiktokshopbacktoschool #comfy...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7680855424962202893","2026-09-02T16:42:12+08:00","12","3","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7681244874108161310","2026-09-03T17:53:25+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyy.glam","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAI95MRpE0J2k31jCljJSn-F0-knBxN1H-2B629ifUTuROBthPTMhoEBgJdtPsHfIL/video/7681969294036471070","2026-09-05T16:45:11+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyy.style","#WorkFromHomeBlouse #CozyWorkWear #WomensLongSleeveTop #BusinessCasua...","https://www.tiktok.com/@MS4wLjABAAAAQ3FFLKyG0bIqEGSl9sECwwUSBa9ardtZjxuurrr8cU1J7aq2bG_vJhHFQ5YOavmm/video/7679394008535190798","2026-08-29T18:12:08+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyy.vibes","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7680835789856574751","2026-09-02T17:07:00+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyy.outfits","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7680840593936846110","2026-09-02T17:14:00+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7680850428224916750","2026-09-02T17:52:00+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7680850753228901646","2026-09-02T16:23:59+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyy.wear","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAASYmu1XGMcfs93-fOI77Urb73o1YDOmpOcA7fNZSv0jajFPiuSKiyyFHWc3bWvP-g/video/7681972758615526670","2026-09-05T16:58:03+08:00","15","3","0","0","0","0","0"
"ETCYY-US","etcyytrend","#ContrastPanelSweater #RibbedKnitTop #LongSleeveWorkShirt #DesignerLa...","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7679032983533161741","2026-08-28T20:20:00+08:00","15","3","0","0","0","0","0"
"ETCYY","etcyy.girl","Comment “Autumn“，If you want a discount#Sweater #fallfashion #outfit ...","https://www.tiktok.com/@MS4wLjABAAAAED6sbt0gYEWU6akMi_DNMrZdwnMl5vHKWozKnOQrev5G2fpWaWyKhzy9WYwG3Yi2/video/7682694303101078797","2026-09-07T15:38:38+08:00","15","3","0","0","0","0","0"
"ETCYY","etcyychic","Comment “sale“，If you want a discount#swimwear #sale #ootd #DealsForY...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7683470429532523806","2026-09-09T17:49:38+08:00","15","3","0","0","0","0","0"
"ETCYY","etcyychic","summer isn’t over yet!#swimwear #SwimsuitKiller #onepieceswimsuit #mo...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7681581827508718878","2026-09-04T15:41:45+08:00","7","3","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","Comment “sale“，If you want a discount#2pieceset #outfit #fyp#tiktoksh...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7683435389557820685","2026-09-09T15:33:43+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","best mall find today#jacket #coat #falloutfit #tiktokshopbacktoschool","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7681950668520738062","2026-09-05T15:32:50+08:00","9","2","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7680843416330308894","2026-09-02T18:25:00+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.vibes","#ootd#ButtonDetailBlouse #WomensFashionBlouse#UniqueDesignShirt","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7680126151200738590","2026-08-31T18:15:00+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.outfits","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7681244396297178399","2026-09-03T17:51:30+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.daily","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAIn9Zn1XR3yoPHf7kI7b0dNMyczGiKiCXWt5uQC6k58sBwWdTeJeAX0uzcfrXFpcE/video/7681246156126588190","2026-09-03T17:58:23+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.daily","#tiktok #tiktokshop #ootd #woman ","https://www.tiktok.com/@MS4wLjABAAAAIn9Zn1XR3yoPHf7kI7b0dNMyczGiKiCXWt5uQC6k58sBwWdTeJeAX0uzcfrXFpcE/video/7678622787832925470","2026-08-27T17:48:00+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#sohochic#FallVibesSweatshirt #WomensCozyTop #SeasonalFashionSweatshi...","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7680506058598583566","2026-09-01T18:07:00+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#TwoInOneSweaterShirt #WomensOfficeWear #TrendyLayeredTop #StripedKni...","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7679393950188211469","2026-08-29T18:12:18+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#tiktok #tiktokshop #ootd #woman ","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7679030754650737933","2026-08-28T18:41:30+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7677975212658347277","2026-08-25T23:55:00+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#tiktok #tiktokshop #ootd","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7678627298098072846","2026-08-27T16:37:06+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.lookbook","#tiktok #tiktokshop #ootd #woman ","https://www.tiktok.com/@MS4wLjABAAAAB7ADPXI4N-HH1kKQPqRQpjW4QtjQqIyrM58InkyoFYDSQvaMkewMEw7yVlkLy41g/video/7678623604216548638","2026-08-27T17:51:00+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyylooks","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAADN4bHzuz0PCRGRcv7_0WFFbcB8MFIjAUxm-kcIWbHF-MM0aJ3NDRBv8YjN8WLJ5D/video/7680858498766228750","2026-09-02T18:23:00+08:00","15","2","1","0","0","0","0.5"
"ETCYY-US","etcyy.style.us","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAyvCdZacPbOoMqVoNHx1jnTFM61na9G5Hmne_0LuLgNtdyQEUZoM7QHng8OcMCeDe/video/7680894599782616350","2026-09-02T19:14:10+08:00","15","2","0","0","0","0","0"
"ETCYY","etfashion.chic","Comment “sale“，If you want a discount#swimwear #sale #ootd #DealsForY...","https://www.tiktok.com/@MS4wLjABAAAAE5ssFIRGpZ7TixzpemcgiI6nSAJdZChEl0f0HlBe1H1O3ecaA6QWaEVDzfgLdcAn/video/7683083867066060046","2026-09-08T16:49:39+08:00","12","2","0","0","0","0","0"
"ETCYY","user5835336672755","#outfit #ootd #fyp ","https://www.tiktok.com/@MS4wLjABAAAAXuF2pGCa0ER5WqwZ1KB7GyADFtjtVr9dtL17wpZoSSxGlvXHRWZUSuik1Cxyd9WD/video/7683573355118693645","2026-09-10T02:59:00+08:00","15","2","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","Comment “sale“，If you want a discount#dress #outfit #fyp #DealsForYou...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7683095157117357325","2026-09-08T17:33:25+08:00","14","1","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","Comment “sale“，If you want a discount#dress #outfit #fyp #DealsForYou...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7683079514770918669","2026-09-08T16:32:45+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","Comment “sale“，If you want a discount#Sweater #outfit #fyp","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7682724340663733517","2026-09-07T17:35:54+08:00","12","1","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","Comment “sale“，If you want a discount#Sweater #outfit #fyp","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7682693755811450125","2026-09-07T15:36:17+08:00","11","1","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","2-in-1 diagonal button sweater#sweater #blouse #tiktokshopbacktoschoo...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7682352885174144270","2026-09-06T17:33:04+08:00","11","1","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","best mall find today#jacket #coat #falloutfit #tiktokshopbacktoschool","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7681965997150031117","2026-09-05T16:32:56+08:00","10","1","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","denim patchwork waffle knit polo#shirts #ootd #tiktokshopbacktoschool...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7680791430045945101","2026-09-02T12:33:41+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.dressup","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAslEi_1sYHkbThsHqrWa75z0z-JZSMtjOhC5Sm0sHW62rv4fEXEi-Zf6ZBJU-cw7E/video/7681967955684363534","2026-09-05T16:40:30+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.glam","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAI95MRpE0J2k31jCljJSn-F0-knBxN1H-2B629ifUTuROBthPTMhoEBgJdtPsHfIL/video/7680840024195206431","2026-09-02T16:24:00+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.vibes","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7681243511437495582","2026-09-03T17:48:07+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.vibes","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7680835964842888479","2026-09-02T15:26:35+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.vibes","#tiktok #tiktokshop #tood ","https://www.tiktok.com/@MS4wLjABAAAAXhiLJGfuFXjsz8jJC7Xaebg4LFMP8HA-uFYWXldxI_udMGjoWd4xhdhbupkeG_5d/video/7677963497627471134","2026-08-25T21:40:05+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.outfits","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7681616561790045453","2026-09-04T20:26:00+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.outfits","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7681616508258127118","2026-09-04T19:25:00+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.outfits","#ootd #tiktokshop #boutiquefashion #chicstyle","https://www.tiktok.com/@MS4wLjABAAAAoQFJPQPYC22qIvVGvvvRC0g_My8pz54doaZlHyyB-tRzCgol_WB2xUmnrUdaPRmI/video/7681616878300597518","2026-09-04T17:56:58+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.daily","#ootd #tiktokshop #denimfashion #streetwearstyle","https://www.tiktok.com/@MS4wLjABAAAAIn9Zn1XR3yoPHf7kI7b0dNMyczGiKiCXWt5uQC6k58sBwWdTeJeAX0uzcfrXFpcE/video/7681975017608924447","2026-09-05T17:07:41+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7680849619680611597","2026-09-02T16:19:39+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.mode","#TwoInOneSweaterShirt #WomensOfficeWear #TrendyLayeredTop #StripedKni...","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7680126688503549198","2026-08-31T17:35:24+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.mode","TikTok video #7677500787265686798","https://www.tiktok.com/@MS4wLjABAAAAAzWwlO1snm3knv0nLXURI_21KQG9TG5Rl0IsUoNTIiH1nJlP5ORdCNRtOnNp_FBF/video/7677500787265686798","2026-08-24T15:45:37+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#TwoInOneSweaterShirt #WomensOfficeWear #TrendyLayeredTop #StripedKni...","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7679395569789357325","2026-08-29T18:18:40+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7678626828935875853","2026-08-27T19:05:00+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.trends","#tiktok #tiktokshop #ootd ","https://www.tiktok.com/@MS4wLjABAAAAxjZhhWuHncPj_vKg81t30P0KBSD0vIEjkmVaF2TqCud5QgyDrA1hvlysd3ksAMex/video/7678626661302045966","2026-08-27T18:04:00+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyy.wear","#ootd#WomensOfficeBlouse #StripedKnitTop #WorkWearForWomen ","https://www.tiktok.com/@MS4wLjABAAAASYmu1XGMcfs93-fOI77Urb73o1YDOmpOcA7fNZSv0jajFPiuSKiyyFHWc3bWvP-g/video/7678642088233241870","2026-08-27T17:33:20+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyyfashion.us","#ootd #tiktokshop #womensfashion #summeroutfit","https://www.tiktok.com/@MS4wLjABAAAAp926TyS2DAQENQPGFLeFUMmbKXdhwNitFIkicm5Aw5Ep27vC7G5qDsoD_An3R6JY/video/7681985521161129230","2026-09-05T17:48:26+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyycloset","#ootd #tiktokshop #womensfashion #summeroutfit","https://www.tiktok.com/@MS4wLjABAAAAaCwGq_3D-9xVRayIp3icS8N58NePtV5mre_jyDhWQjswQeXIrKxf3p1Wm-uUCb7V/video/7681986730886483213","2026-09-05T17:53:14+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyycloset","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAaCwGq_3D-9xVRayIp3icS8N58NePtV5mre_jyDhWQjswQeXIrKxf3p1Wm-uUCb7V/video/7680878334493904141","2026-09-02T19:40:00+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyytrend","#sohochic#tiktok#tiktokshop#ootd","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7680857927430753549","2026-09-02T19:21:00+08:00","15","1","0","0","0","0","0"
"ETCYY-US","etcyytrend","#ContrastPanelSweater #RibbedKnitTop #LongSleeveWorkShirt #DesignerLa...","https://www.tiktok.com/@MS4wLjABAAAAprkcshaplh4GRVEjch2qyGQkMpJTwvj34syE0hr48OH6OQLpdV0X2lEQ0RGaSSJI/video/7679397670858902797","2026-08-29T18:26:45+08:00","15","1","0","0","0","0","0"
"ETCYY","etcyy.girl","Ootd #ootd #earlyfallfashion #fyp","https://www.tiktok.com/@MS4wLjABAAAAED6sbt0gYEWU6akMi_DNMrZdwnMl5vHKWozKnOQrev5G2fpWaWyKhzy9WYwG3Yi2/video/7683418031128726798","2026-09-09T18:15:00+08:00","38","1","0","0","0","0","0"
"ETCYY","etfashion.chic","Comment “sale“，If you want a discount#swimwear #sale #ootd #DealsForY...","https://www.tiktok.com/@MS4wLjABAAAAE5ssFIRGpZ7TixzpemcgiI6nSAJdZChEl0f0HlBe1H1O3ecaA6QWaEVDzfgLdcAn/video/7683067996344012045","2026-09-08T15:48:06+08:00","12","1","0","0","0","0","0"
"ETCYY","etcyychic","Comment “sale“，If you want a discount#swimwear #sale #ootd #DealsForY...","https://www.tiktok.com/@MS4wLjABAAAA67cypz92QYqZmYg6fDgoLRPkXFvwonvRMfQTgbnU5iceQDLjyEX97uDleqIj141n/video/7683454791552421150","2026-09-09T16:49:01+08:00","14","1","0","0","0","0","0"
"ETCYY-US","etcyy.clothing","Comment “sale“，If you want a discount#2pieceset #outfit #fyp #tiktoks...","https://www.tiktok.com/@MS4wLjABAAAAyrl-2vBe_tJH8pTVAnpx0Og_G2XcHCcoICR6Y3ZzRf5A2poh7m03SlFMo4Wr48q9/video/7683466164630031629","2026-09-09T17:33:08+08:00","15","0","0","0","0","0",""
